Date,Sampler,Burn_Timing,UTME,UTMN,ELYCAP,DANCAL,STIPUL,Comment
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270330,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270330,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270330,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525230,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525240,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525250,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525260,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525270,4270330,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525280,4270330,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525290,4270330,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525300,4270330,0,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270320,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270320,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270320,0,0,1,"On the data sheet, a 2 with a line through it is a crossed out two? Code repair done by field tech. Ask tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270320,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270320,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270320,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270320,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270320,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270320,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270320,1,0,3,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270320,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270320,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270320,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270320,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270320,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270320,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270320,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270320,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270320,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270320,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525230,4270320,2,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525240,4270320,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525250,4270320,2,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525260,4270320,1,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270310,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270310,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270310,0,0,4,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270310,0,0,3,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270310,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270310,1,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270310,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270310,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270310,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270310,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270310,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270310,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270310,0,0,,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270310,0,0,,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270310,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270310,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270310,2,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270310,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270310,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270310,1,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270300,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270300,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270300,1,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270300,1,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270300,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270300,1,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270300,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270300,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270300,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270300,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270300,0,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270290,1,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270290,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270290,0,0,4,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270290,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270290,0,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270290,2,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270290,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270290,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270290,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270290,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270290,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270290,1,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270290,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270290,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270290,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270290,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270290,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270280,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270280,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270280,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270280,2,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270280,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270280,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270280,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270280,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270280,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270280,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270280,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270280,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270280,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270280,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270280,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270280,2,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525190,4270280,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270270,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270270,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270270,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270270,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270270,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270270,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270270,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270270,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270270,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270270,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270270,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270270,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270270,0,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270270,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270270,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270270,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525190,4270270,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270260,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270260,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270260,2,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270260,0,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270260,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270260,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270260,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270260,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270260,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270260,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270260,1,1,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270260,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270260,0,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270260,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270260,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270260,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525190,4270260,2,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270250,2,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270250,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270250,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270250,2,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270250,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270250,0,1,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270250,1,0,4,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270250,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270250,1,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270250,3,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270250,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270250,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270250,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270250,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270250,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270250,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525190,4270250,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270240,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270240,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270240,2,0,3,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270240,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270240,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270240,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270240,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270240,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270240,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270240,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270240,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270240,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270240,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270240,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270240,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270240,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525190,4270240,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525200,4270240,2,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270230,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270230,0,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270230,1,1,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270230,2,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270230,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270230,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270230,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270230,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270230,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270230,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270230,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270230,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270230,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270230,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270230,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270230,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525190,4270230,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270220,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270220,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270220,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270220,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270220,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270220,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270220,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270220,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270220,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270220,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270220,0,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270220,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270220,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270220,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270220,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270220,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525190,4270220,2,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270210,0,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270210,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270210,2,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270210,2,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270210,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270210,1,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270210,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270210,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270210,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270210,0,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270210,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270210,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270210,3,1,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270210,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270210,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270210,2,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270200,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270200,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270200,2,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270200,1,0,3,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270200,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270200,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270200,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270200,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270200,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270200,1,1,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270200,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270200,3,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270200,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270200,NA,NA,NA,"under oak, grass cover not measured"
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270200,NA,NA,NA,"under oak, grass cover not measured"
5/21/2018,Dfriedfel,Post-treatment 2018,525180,4270200,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525020,4270190,2,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270190,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270190,1,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270190,2,0,3,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270190,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270190,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270190,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270190,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270190,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270190,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270190,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270190,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270190,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270190,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525020,4270180,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270180,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270180,1,0,3,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270180,2,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270180,2,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270180,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270180,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270180,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270180,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270180,4,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270180,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270180,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270180,1,1,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270180,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270180,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270180,0,1,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525020,4270170,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525030,4270170,2,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525040,4270170,2,0,1,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525050,4270170,2,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525060,4270170,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525070,4270170,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270170,3,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270170,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270170,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270170,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270170,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270170,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270170,0,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270170,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270170,1,0,0,NA
